exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,80300081919,7923716802,7923716802,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,80004942932,7893611508,7893611508,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,79859513515,7326765181,7326765181,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,79561050061,7493328256,7493328256,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,80250592121,7765365585,7765365585,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,79872193787,7454336751,7454336751,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,80253729461,7900715712,7900715712,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,79460942130,7620700471,7620700471,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,80690452715,7814583097,7814583097,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,32,24,OMP,24,2048,2048,2048,79349315844,7562477739,7562477739,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,80413745111,8960369953,8960369953,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,79150244612,8201905442,8201905442,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,79215674846,8372636495,8372636495,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,80262050729,8753296537,8753296537,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,80495635980,8886430240,8886430240,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,79219978972,8290955965,8290955965,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,80208209019,10043979344,10043979344,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,79571675520,8478153429,8478153429,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,80409968103,8976217884,8976217884,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,64,24,OMP,24,2048,2048,2048,80648473802,10394928716,10394928716,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,80449080837,9444049993,9444049993,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,79021797939,8335943568,8335943568,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,79286176503,8016404545,8016404545,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,79069499073,8372345780,8372345780,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,80169240205,9738011515,9738011515,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,79309556567,8496382869,8496382869,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,80319881585,9266082459,9266082459,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,79064349830,8225551881,8225551881,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,79285103627,8034246997,8034246997,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,80251087674,10028247674,10028247674,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,80947598936,12901902285,12901902285,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79090461038,13928361950,13928361950,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79937665142,12621487032,12621487032,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79693316986,22228992843,22228992843,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79848143193,12781889884,12781889884,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79653748982,12607919342,12607919342,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79472834695,12682163403,12682163403,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79876397223,12854728766,12854728766,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79600359266,19232475426,19232475426,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,79353030793,12407916096,12407916096,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,32,12,OMP,12,2048,2048,2048,80900931025,9759589964,9759589964,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,32,12,OMP,12,2048,2048,2048,80310695542,9720648166,9720648166,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,32,12,OMP,12,2048,2048,2048,80644115643,8373087817,8373087817,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,32,12,OMP,12,2048,2048,2048,79948742078,9056604557,9056604557,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,32,12,OMP,12,2048,2048,2048,79538528619,9127395014,9127395014,0,0,0,0,0,1,0,0,0
