exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,93996226985,14357845517,14357845517,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,90350010013,14672804598,14672804598,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,97405682142,15809054573,15809054573,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,80543678548,9052014468,9052014468,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,92454776802,13342572770,13342572770,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,128,24,OMP,24,2048,2048,2048,91508274722,14197482115,14197482115,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,89861462735,17545683140,17545683140,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,85997289102,14330405834,14330405834,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,90774284235,29381673102,29381673102,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,102997292797,25573417557,25573417557,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,92349328981,15903892962,15903892962,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,90693482198,17859929099,17859929099,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,100511920871,24428682971,24428682971,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,97328983456,22777473406,22777473406,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,85541642019,14963345439,14963345439,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,256,24,OMP,24,2048,2048,2048,89720953055,17341608433,17341608433,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,90139620602,12456204233,12456204233,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,89271682908,12803800409,12803800409,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,90179779675,12341930817,12341930817,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,101294150261,17167973882,17167973882,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,91207914369,12177538797,12177538797,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,91102669391,11541771846,11541771846,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,93196490622,12549391039,12549391039,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,97054742457,14643214602,14643214602,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,89992788989,12536859503,12536859503,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,16,22,OMP,22,2048,2048,2048,90494954880,12821093821,12821093821,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,89430849317,12674109229,12674109229,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,90258853290,12674006611,12674006611,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,89295230796,12436151384,12436151384,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,96002402367,13034905548,13034905548,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,97968462443,15727472323,15727472323,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,89553277704,11641044092,11641044092,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,94587708153,12919381720,12919381720,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,86890367191,11880000446,11880000446,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,90765247845,12203232614,12203232614,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,32,22,OMP,22,2048,2048,2048,87821866881,12243247262,12243247262,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,90509162720,13251887235,13251887235,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,89224991612,13893988132,13893988132,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,90186874285,15326365029,15326365029,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,89665646997,13767631282,13767631282,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,90501278047,13324324736,13324324736,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,89216401972,15159365683,15159365683,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,90480093805,12850859339,12850859339,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,95597165787,14102278774,14102278774,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,91498836029,13424572896,13424572896,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,64,22,OMP,22,2048,2048,2048,90157983597,13664860448,13664860448,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,94102659653,14405312811,14405312811,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,89348349823,13803134794,13803134794,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,90678982489,14764173511,14764173511,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,90210313463,14466076135,14466076135,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,96341304075,17356034568,17356034568,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,93288194212,15273428620,15273428620,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,95685892246,16412535720,16412535720,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,89285602342,14536271116,14536271116,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,95231868401,16153962023,16153962023,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,128,22,OMP,22,2048,2048,2048,91118294205,14932932037,14932932037,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,89569509047,24783710479,24783710479,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,89569566189,18775303985,18775303985,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,86392301995,15558774237,15558774237,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,89963686970,21590699976,21590699976,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,89705893491,19689119756,19689119756,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,89364841362,17244392067,17244392067,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,90256023653,18725905109,18725905109,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,90877989738,23190345958,23190345958,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,90164704524,18241252348,18241252348,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,256,22,OMP,22,2048,2048,2048,103132030453,24143593563,24143593563,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,92224152161,13590619158,13590619158,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,80287099573,8439766158,8439766158,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,97906940437,16565711121,16565711121,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,89180474935,13460284009,13460284009,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,89421635987,13420309474,13420309474,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,90640961886,13902788067,13902788067,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,89214128164,13711212943,13711212943,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,89488067642,13291697583,13291697583,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,103460215389,18138947060,18138947060,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,16,20,OMP,20,2048,2048,2048,91743735637,13132514672,13132514672,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,92150702263,14373163168,14373163168,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,87140708451,13539481835,13539481835,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,89660777912,14190211363,14190211363,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,89470742939,14227498020,14227498020,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,89240401263,14098725601,14098725601,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,89814174521,14738217758,14738217758,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,89322534737,14465698872,14465698872,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,94979462471,15660259770,15660259770,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,91977499552,13892865342,13892865342,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,32,20,OMP,20,2048,2048,2048,99305854152,17808574080,17808574080,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,89467315505,14042452743,14042452743,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,89081804321,14019467607,14019467607,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,90188401183,14275763874,14275763874,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,97904885764,18663425962,18663425962,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,93267033241,15463478798,15463478798,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,80502403371,10290725613,10290725613,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,97139433301,16186368168,16186368168,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,89764485698,13997435783,13997435783,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,90121061956,12968875010,12968875010,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,64,20,OMP,20,2048,2048,2048,87365661559,13369589228,13369589228,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,89380711068,14255746664,14255746664,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,89169975534,14477135716,14477135716,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,89232929171,14200233235,14200233235,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,89326932816,14032420953,14032420953,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,94331097596,14986434450,14986434450,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,89898883880,14450144656,14450144656,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,89913442246,14812922576,14812922576,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,97908531074,16956036519,16956036519,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,82186770460,10999927527,10999927527,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,128,20,OMP,20,2048,2048,2048,97997945318,17632722088,17632722088,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,91153473688,21916426334,21916426334,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,92091219846,22895225142,22895225142,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,93237817231,19069410816,19069410816,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,4,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,80499875654,19976132297,19976132297,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,5,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,91424949062,17414947738,17414947738,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,6,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,89537812737,18559055991,18559055991,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,7,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,93199282604,18110295457,18110295457,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,8,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,90651960310,17366050829,17366050829,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,9,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,92403963063,25005807286,25005807286,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,10,gemm,LARGE_DATASET,DYNAMIC,256,20,OMP,20,2048,2048,2048,89725698505,16875982046,16875982046,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,1,gemm,LARGE_DATASET,DYNAMIC,16,18,OMP,18,2048,2048,2048,98255970577,17319652193,17319652193,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,2,gemm,LARGE_DATASET,DYNAMIC,16,18,OMP,18,2048,2048,2048,95520878224,14579632274,14579632274,0,0,0,0,0,1,0,0,0
chunk_size_evaluation,3,gemm,LARGE_DATASET,DYNAMIC,16,18,OMP,18,2048,2048,2048,80870830480,8617828687,8617828687,0,0,0,0,0,1,0,0,0
