exp = overhead-no-offloading, execution = 1, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405193324, OMP_OFF = 393110913, OMP = 393110913, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 2, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405163577, OMP_OFF = 418955760, OMP = 418955760, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 3, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 404946981, OMP_OFF = 393109521, OMP = 393109521, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 4, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405095961, OMP_OFF = 402833584, OMP = 402833584, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 5, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405083529, OMP_OFF = 392291438, OMP = 392291438, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 6, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405233418, OMP_OFF = 393240755, OMP = 393240755, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 7, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405073819, OMP_OFF = 393644243, OMP = 393644243, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 8, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405179219, OMP_OFF = 392293039, OMP = 392293039, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 9, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405076408, OMP_OFF = 391479783, OMP = 391479783, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
exp = overhead-no-offloading, execution = 10, benchmark = gemm, size_of_data = MEDIUM_DATASET, schedule = DYNAMIC, chunk_size = 512, num_threads = 6,
0
version = OMP+OFF, num_threads = 6, NI = 512, NJ = 512, NK = 512, ORIG = 405165453, OMP_OFF = 392113197, OMP = 392113197, CUDA_KERNEL1 = 0, CUDA_KERNEL2 = 0, CUDA_KERNEL3 = 0, DT_H2D = 0, DT_D2H = 0, WORK_FINISHED_BEFORE_OFFLOAD_DECISION = 1, REACH_OFFLOAD_DECISION_POINT = 0, DECIDED_BY_OFFLOADING = 0, MADE_THE_OFFLOADING = 0
