"","exp","version","schedule","chunk_size","num_threads","size_of_data","NI","NJ","NK","N","mean_orig","mean_omp","mean_omp_off","mean_cuda_kernel_1","mean_cuda_kernel_2","mean_cuda_kernel_3","mean_cuda","mean_dt_h2d","mean_dt_d2h","sd_orig","sd_omp","sd_omp_off","sd_cuda_kernel_1","sd_cuda_kernel_2","sd_cuda_kernel_3","sd_cuda","sd_dt_h2d","sd_dt_d2h","se_orig","se_omp","se_omp_off","se_cuda_kernel_1","se_cuda_kernel_2","se_cuda_kernel_3","se_cuda","se_dt_h2d","se_dt_d2h","mean_plot_value","se_plot_value","sd_plot_value","sum_work_finish_before_offload_decision","sum_reach_offload_decision_point","sum_decided_by_offloading","sum_made_the_offloading"
"60","overhead-no-offloading","OMP+OFF","DYNAMIC",16,14,"MINI_DATASET",64,64,64,10,374984.2,11661229.5,11661229.5,0,0,0,0,0,0,118060.777533532,1252038.537686,1252038.537686,0,0,0,0,0,0,37334.0959336398,395929.349739431,395929.349739431,0,0,0,0,0,0,11661229.5,395929.349739431,1252038.537686,10,0,0,0
"61","overhead-no-offloading","OMP+OFF","DYNAMIC",16,14,"SMALL_DATASET",256,256,256,10,41941399.1,17133895.7,17133895.7,0,0,0,0,0,0,5727441.06561591,2913154.50778675,2913154.50778675,0,0,0,0,0,0,1811175.89317282,921220.342059285,921220.342059285,0,0,0,0,0,0,17133895.7,921220.342059285,2913154.50778675,10,0,0,0
"62","overhead-no-offloading","OMP+OFF","DYNAMIC",16,14,"STANDARD_DATASET",1024,1024,1024,10,8062620307,880137666.1,880137666.1,0,0,0,0,0,0,287183833.586896,88743475.3367438,88743475.3367438,0,0,0,0,0,0,90815502.1313355,28063150.9543088,28063150.9543088,0,0,0,0,0,0,880137666.1,28063150.9543088,88743475.3367438,10,0,0,0
"63","overhead-no-offloading","OMP+OFF","DYNAMIC",16,14,"TINY_DATASET",128,128,128,10,3427177.3,10929597.2,10929597.2,0,0,0,0,0,0,313829.35757163,1045254.04093818,1045254.04093818,0,0,0,0,0,0,99241.5566553761,330538.350285954,330538.350285954,0,0,0,0,0,0,10929597.2,330538.350285954,1045254.04093818,10,0,0,0
"64","overhead-no-offloading","OMP+OFF","DYNAMIC",16,14,"TOY_DATASET",32,32,32,10,48450.8,11421172.7,11421172.7,0,0,0,0,0,0,31654.9944635738,1893150.89549907,1893150.89549907,0,0,0,0,0,0,10010.1881824913,598666.878416447,598666.878416447,0,0,0,0,0,0,11421172.7,598666.878416447,1893150.89549907,10,0,0,0
"65","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"EXTRALARGE_DATASET",4096,4096,4096,10,901660594170.7,145001353305.3,145001353305.3,0,0,0,0,0,0,34904238166.1495,21870840397.7031,21870840397.7031,0,0,0,0,0,0,11037689259.8011,6916166999.87648,6916166999.87648,0,0,0,0,0,0,145001353305.3,6916166999.87648,21870840397.7031,10,0,0,0
"66","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"LARGE_DATASET",2048,2048,2048,10,104127489381.1,17553667672.6,17553667672.6,0,0,0,0,0,0,28868600085.9371,10271579946.9638,10271579946.9638,0,0,0,0,0,0,9129052913.2094,3248158780.09171,3248158780.09171,0,0,0,0,0,0,17553667672.6,3248158780.09171,10271579946.9638,10,0,0,0
"67","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"MEDIUM_DATASET",512,512,512,10,425834121.8,92847550,92847550,0,0,0,0,0,0,82912733.3557345,40124194.8564978,40124194.8564978,0,0,0,0,0,0,26219308.4434337,12688384.5026946,12688384.5026946,0,0,0,0,0,0,92847550,12688384.5026946,40124194.8564978,10,0,0,0
"68","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"MINI_DATASET",64,64,64,10,340027.2,11462164.8,11462164.8,0,0,0,0,0,0,44830.1295489738,1638875.50887547,1638875.50887547,0,0,0,0,0,0,14176.5317175174,518257.940951397,518257.940951397,0,0,0,0,0,0,11462164.8,518257.940951397,1638875.50887547,10,0,0,0
"69","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"SMALL_DATASET",256,256,256,10,44490948.6,16778705.1,16778705.1,0,0,0,0,0,0,6962151.36050774,1874712.80948699,1874712.80948699,0,0,0,0,0,0,2201625.57140445,592836.243667222,592836.243667222,0,0,0,0,0,0,16778705.1,592836.243667222,1874712.80948699,10,0,0,0
"70","overhead-no-offloading","OMP+OFF","DYNAMIC",16,16,"STANDARD_DATASET",1024,1024,1024,10,8132924547.6,924123887.3,924123887.3,0,0,0,0,0,0,383223923.656436,85855297.8642806,85855297.8642806,0,0,0,0,0,0,121186045.262082,27149829.0443316,27149829.0443316,0,0,0,0,0,0,924123887.3,27149829.0443316,85855297.8642806,10,0,0,0
