exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,46656,5125899,5125899,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,46725,2711333,2711333,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,46166,2755615,2755615,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,46167,2610058,2610058,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,46656,2591342,2591342,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,46166,2553135,2553135,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,46166,2464645,2464645,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,128,24,OMP,24,32,32,32,54408,2185898,2185898,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,46656,2186317,2186317,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,46655,5202862,5202862,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,86397,2250224,2250224,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,46865,5438867,5438867,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,256,24,OMP,24,32,32,32,41417,5420147,5420147,0,0,0,0,0,1,0,0,0
